comment,label
"Vải mặc khá nóng, vải dày, săn đc vs giá 1k nên 0 đòi hỏi j,nhưng nếu muốn mua áo này vs giá cỡ 50k thì 0 đáng mua ạ","NEG"
"Nchung đơn hàng ok 8/10 nha","POS"
"Hoàn toàn đúng","POS"
"áo giao về k giống trên hình không nên mua chút nào kích thước chữ cũng khác hình nữa size còn bé","NEG"
"Mặc vào ngầu vãi trưởng","POS"
"Shop giao hàng nhanh.... giá cả OK...","POS"
"áo đẹp cũng ổn","POS"
"nên mua nha mọi nguòi xinhh lắm á  mua sớm kẻo hối hận nha","POS"
"Đẹp giao nhanh , hơi mỏng","NEU"
"Áo hơn rất mỏng áo mặc vô cảm giác hơn giứa","NEG"
"Áo mỏng nhưng mặc lên đẹp tôn giáng","POS"
"Chứ bé hơn mẫu bùn 😥","NEG"
"Giao hàng nhanh chất liệu vải đẹp....","POS"
"Sản phẩm đúng như mô tả shop đóng gói cẩn thận shipper giao hàng nhanh chóng ủng hộ tiếp","POS"
"Đẹp","POS"
"Đúng mà áo hơi bé hình làm mình hoạ thôi nhaa áo cũng nóng nữa","NEU"
"Áo rất đẹp vải dày","POS"
"Áo dẹp, vải tốt 👍","POS"
"Giá rẻ thiệt nhưng vải k thích cho lắm ","NEU"
"Tiền nào của nấy thôi ạ nói cũng tạm đc. Chất này mặc nóng ae muốn mua loại cotton loại mát thì mua áo tầm trăm mấy hai trăm mà mặc","NEU"
"Chất thoáng nhưng giặt 1 lần bung hết chữ","NEG"
"Mẫu áo đẹp lắm ak😗","POS"
"Vải mềm mịn sờ mắt tay","POS"
"Mặc đẹp , xinh nhưng logo bị fake giá rẻ 🤭","NEG"
"e thấy vai và tay áo còn hơi chật nhaa shopp","NEU"
"Áo đẹp , nhưng vải hơi mỏng so với hình một chút , nhưng với giá thành khá rẻ nên cũng được , shipper thân thiện nhiệt tình","NEU"
"cũng khá đẹp, nhm vải hơi xấu và còn chỉ thừa. nhg vs giá này kh mong đợi quá nhiều","NEU"
"Mềmmmmm máttt sd tốt hâhhahaja đúng đẹp luonnn","POS"
"giao hàng nhanh , đóng gói cẩn thẬn ,hình in sắc nét","POS"
"Áo vải mỏng vờ lờ, hình in cũng tệ và fom áo cũng v=))) nma giá này thì k đòi hỏi nhiều.","NEG"
"Áo vải mỏng, in k đẹp lắm, mặc thoáng mát, với giá tiền này thì oce","NEU"
"vải hơi mỏng nhưng với số tiền đó thì tạm được","NEU"
"Lần đầu mua áo 1k. Đẹp lắm ạ","POS"
"nó rất là mỏng mà xấu còn lại nhỏ nữa nói chung là tệ!!","NEG"
"Ổn giá này thì ko chê vào đâu đc giá rẻ đẹp nhìn xinh xỉu dùng bền lắm đặt nhiều sp shop r","POS"
"Mặc vào cng đc nha. Nhg mỗi tội hơi mỏng thui. Tặng shop 5 sao nhà ❤️","POS"
"giao kh đúng size","NEG"
"Áo mặc rất mátt!! Xinh và dễ chịu","POS"
"Giao hàng nhanh, đóng gói cẩn thận, hình ảnh mang tính chất nhận xu","NEG"
"Chất đẹp đúng miêu tả nên mua nha","POS"
"Bạn mong chờ gì vs giá này","NEU"
"Áo size M mình 1m5 40kg mặc vừa á shop xử lý chu đáo nhiệt's tình lắm nhaa chắc chắn lần sau sẽ ủng hộ shop🥺🤌🏻","POS"
"Áo ở ngoài xinh cực kỳ 😍😍","POS"
"hàng siu xinh luôn cả nhà ơi nên mua nha mnggggggg","POS"
"đẹp mê li kh có chỗ nào để chê ship thân thiện vui tính nên mua nha","POS"
"Hình hơi lệch","NEG"
"Vải hơi mỏng","NEG"
"Mua với gia 1k oce lắm luôn","POS"
"tuyệt vời chất vải đẹp không có gì để chê nhà quý vị","POS"
"Giáo hàng nhanh chóng được rồi shop đóng gói kĩ càng chất lượng nên mua","POS"
"Đẹp","POS"
"Hàng đẹp nhug hơi ngắn ảnh và video minh hoạl","NEU"
"đẹp quá tr🫰🏻","POS"
"Vải mát co giãn thoải mãi","POS"
"Cggeerfffđsscgghhhhhdews cx nkkiyewqdccvgghf","NEU"
"Ngưqsxgrvn ougkkjbse ỷcjiwwaolmy nc tục cứ hicc Bv","NEG"
"Hình ảnh mang tính chất nhận xu. Giao hàng nhanh. Giá tiền phu hợp với sản phẩm","NEU"
"Ko nên mua","NEG"
"Vừa người đúng hàng kh sai j hết 🫶🫶🫶🫶🫶🫶🫶🫶🫶🫶🫶🫶🫶🫶🫶🫶","POS"
"t năm tràn đầy tiếng cười và những kỷ niệm đẹp.","POS"
"Giao hàng nhanh hình ảnh chỉ mang tính chất nhận xu","NEG"
"Ko I just want you to be happy and I just want you to be","NEU"
"Chất đẹp với mát lắm ạ","POS"
"Tuyệt","POS"
"Hàng đẹp sẽ ủng hộ shop nhiều nhiều","POS"
"Áo xinhh lắmm í mng nên mua nhee","POS"
"Hàng đẹp chất .lượng cao.nên mua nha mọi ngã mọi người b","POS"
"Giao hàng nhanh sản phẩm chất lượng shop đóng gói kĩ càng chắc chắn","POS"
"Hàng đẹp bận thoải mái nên mua","POS"
"Áo đẹp lắm nha from rộng 11đ","POS"
"Áo đẹp , vải hơi mỏng với giá thành này này thì ổn","NEU"
"Chất lượng OK shop uy tín OK ạ","POS"
"áo đẹp to rộng mỏng nhẹ. cũng ok. sẽ ủng hộ thêm","POS"
"Quất","NEU"
"Áo đẹp nha mỗi tội size hơi nhỏ mà k s lên ng mặc vẫn rất đẹp cháy lắm sale rẻ hời lắm lunnnn","POS"
"Hàng cũng ổn với giá tiền hoặc giảm được mọi người nên mua thử nhé","POS"
"Đúng nhu hình hơi mỏng áo nơ sọc này nên mua màu đen thì sẽ kh lộ bên trong áo","NEU"
"Cung dep vai ko day","POS"
"Áo cx tốt cx gọi là đẹp nói chung là vừa tầm tiền nào của đấy tốt lắm nha","POS"
"quá tệ chất vải mỏng nhìn là biết hàng fake luôn có hủy hàng mà shop vẫn cho hàng đi đành phải nhận nhân về làm dẻ lau chán!","NEG"
"Sp đẹp lắm nhaaaa , hình ảnh mang tính chất nhận xuu","POS"
"chất vải mỏng hơn so với tưởng tượng. không nên mua. không hài lòng với sản phẩm","NEG"
"đẹp","POS"
"Hàng đẹp ok như shop quảng cáo","POS"
"Hơi dìm dáng màu k hợp vs da tuu","NEG"
"Áo xinhh lắm ạ, săn seal nên giá hợp lýyy. Nhưng vải hơi mỏng nên cân nhắc ạaa 😭","NEU"
"Hơi chật chất vải quá mỏng","NEG"
"Hành ko giống như mô tả,in bị lỗi mất thẩm mỹ, chỉ thừa rất nhiều rất thất vọng vs shop","NEG"
"(QC) Ban duoc FE CREDIT ho tro vay toi 100 trieu, LS hap dan, GIAI NGAN NHANH. Soan FE1 gui 9698 de dang ky khoan vay. Tu choi soan BL gui 9698","NEU"
"Đẹp","POS"
"Áo quá kém.chất vải mỏng,rất mỏng,nóng,đường chỉ may cẩu thả.không nên mua áo của shop này.không bằng hàng 50k ở chợ luôn","NEG"
"Áo đẹp mỏng nhẹ thoáng mát okee","POS"
"Sp chất lượng đúng mô tả","POS"
"đáng giá tiền nha mấy bà","POS"
"Giao hàng nhanh, áo khá đẹp hợp giá tiền mọi người nên mua mang thử nhen","POS"
"vải cũng dc,mặc mát nhaa","POS"
"Cũng đẹp nhưng áo hơi mỏng","NEU"
"Hàng giao nhanh nhưng mà vải hơi mỏng .","NEU"
"Giao hàng nhanh nhiệt tình chất liệu hơi nóng giá thành vừa đúng.","NEU"
"Áo đẹp ổn so vs giá tiền","POS"
"Áo nơ xinh lắm lun á nhận hàng về đúng ưng cáu lư luôn nha vải mới nhận về thì trông có hơi mỏng nhưng mà giặt xong là nó hết mỏng luôn nên là mn cứ yên tâm nha..","POS"
"Dp","NEU"
"Đúng như trong mẫu","POS"
"Áo cũng xinh ạ, mà vải hơi nóng, với hình in không đc giống hình lắm, mà với giá v là ngon r ạ. Shop nói chuyện dthw lắm💓💕","POS"
"Đẹp","POS"
"ổn","NEU"
"Ừa","NEU"
"Ok","NEU"
"Cũng ok lắm đẹp mà hơi rộng=))hình ảnh để nhận xu","NEU"
"Hangd đẹp đúng mô tả","POS"
"Áo đẹp khá là ok","POS"
"Áo đẹp vẻ OK  👌","POS"
"cam on shop se ung ho them. hinh anh mang tinh chat de nhan xu a!","POS"
"Cx đc mà hơi ngắn","NEU"
"💯","POS"
"Tốt","POS"
"Chất cotton khô","NEU"
"Bbbbbnnnnhbccvhhhbvvvvvvvvvvvvvvvvbbbbbbbbb","NEU"
"đẹp , rẻ","POS"
"Áo ok hợp với giá Tiền nha Mn ơi","POS"
"Đẹp","POS"
"Ok","NEU"
"rất ok nên mua nhé","POS"
"Áo mỏng nè cổ rộng nx áo nma ksao cx đc đẹp đóng gói ok shipper thân thiện","POS"
"Rất ok nha","POS"
"Áo size M tg size S 🤦‍♂️","NEU"
"Áo đẹp,ổn nhưng vải k đc dày dặn....nhưng mà với giá này thì ok","NEU"
"Mặc rất mát,đẹp","POS"
"Như trên vid","NEU"
"Cug tạm","NEU"
"OK","NEU"
"Áo đẹp ạa","POS"
"Sản phẩm rất ok giá cả cx rất ok ","POS"
"áo xinh mà shop giao lâu","NEU"
"Vải xấu, mỏng ","NEG"
"Áo đẹp quáa","POS"
"Hàng đẹp","POS"
"Áo hình in hơi nhỏ và màu cũng không phải pastel như ảnh","NEU"
"Rẻ nên cũng okk","NEU"
"Đúng với mô tả","POS"
"SP tốt đẹp mát","POS"
"Giao hàng nhanh","POS"
"ống tay áo been phải hơi","NEU"
"Noi chung tiền nao của ấy.nhan hang khá thất vọng.minh k ung.nh với giá tiền ý thì áo chất lượng chi nhu v thôi","NEG"
"Nó rất đẹp nhưng nó hơi ngắn đối với tôi","NEU"
"10 điểm nha","POS"
"Một số nhad có thể là phải có một lần nữa hướng dẫn sử dụng tin học thêm chung cư đường Nguyễn Văn cừ Long Biên Hà Nội mới thức dậy thì sớm muộn gì cũng được","NEU"
"Đẹp","POS"
"Áo rẻ mà dep nua","POS"
"Vải hơi mỏng không giống mẫu lắm nhưng tiền nào của nấy mọi người tìm hiểu kĩ nha","NEU"
"siu xinhh, vải không mỏng cũng không dày, hơi nhiều chỉ thừa, nchung là 8đ","NEU"
"Kyekhdlhxiyxkh","NEU"
"Vải mỏng k đc đẹp như trên hình cần cân nhắc khi mua đúng là tiền nào của đs","NEG"
"Áo mỏng quá ạ, với bị lỗi chỉ nữa nhubgw vẫn hoan hỉ cho shop 5 sao nhé, k phải áo rẻ là mỏng vậy đâu trước mình mua cái 20k mà nó dày lắm luôn.","NEG"
"Nên mua nha MN","POS"
"nên mua","POS"
"Nzjsjdornndnbjsiwjedbdjjdndjdjdnbrbzishdbdjn","NEU"
"tiền nào của đấy th vải kh dày vs cx kh xinh nha vẫn là nên cân nhắc trc khi mua","NEG"
"áo đẹp","POS"
"Hàng rất đẹp","POS"
"Hàng đek nên mua","NEG"
"Mấy cái chữ trên áo bị mốc, in hàng bị lỗi","NEG"
"Áo 100k như v thì ko nên mua","NEG"
"Đẹp","POS"
"Đóng gói cẩn thận","POS"
"Mềm","POS"
"Áo cx đẹp nhưng đặt nhấm size lên hơi nhỏ","NEU"
"Shop xử lý và đi đơn hàng hời chậm, do lúc đang bão, chất lượng sản phẩm ok, sẽ tiếp tục ủng hộ shop","POS"
"Giao hàng nhanh tuy nhiên áo hơi mỏng mặc nhìn rõ bên trong luôn mới chết🥲","NEG"
"10₫","NEU"
"Vải rất nóng , mới giặt 1 lần mà đã bung hết nơ ra tóm lại là k nêm mua nha mn","NEG"
"Đẹp nhg hơi ngắn","NEU"
"Hơi nhiều chỉ thừa ạ","NEG"
"Đẹp chất liệu tốt","POS"
"áo đẹp ","POS"
"chất liệu đầy đặn","POS"
"Hàng ko được như mong đợi lắm ","NEG"
"Hàng ok, giá rẻ","POS"
"Áo fake hay sao áa","NEG"
"Hàng đẹp vải mát","POS"
"I don’t think we have to be there until tomorrow or Friday or","NEU"
"Đúng vừa đẹp hơi ngắn","NEU"
"áo mặc mát","POS"
"áo hơi dài nhưng mà đẹp với lại hơi mỏng hình ảnh mang tính chất nhận xu","NEG"
"Mặc hơi nóng","NEG"
"Xấu","NEG"
"Spham ô kê lắm mng ơiiii","POS"
"Vải hơi mỏng nhưng với giá tiền này thì cũng được hình in đẹp","NEU"
"Ổn","NEU"
"Áo cũng đẹp nhưng mà vải hơi mỏng nha , tui m5 mang size M hơi nhỏ á muốn rộng thì mua size L nha","NEU"
"hơi ngắn","NEU"
"Không ưng lắm","NEG"
"Quy khach da su dung het luu luong cua Viettel++ va tiep tuc truy cap theo goi Mobile Internet dang su dung (neu co). Chi tiet LH 198 (0d). Tran trong.","NEU"
"Áo hơi ngắn phù hợp với giá tiền nên cân nhắc khi mua không có giãn chất không quá nóng","NEU"
"Chất vải tốt","POS"
"Ăhusbzjwjwnwbab","NEU"
"Không nên mua","NEG"
"Áo dày dặn, mặc lên nhìn hơi đô con, cổ áo bị khác màu áo (cụ thể là nhìn như màu be), hình trên áo bị lỗi nữa","NEG"
"Áo ko đẹp ,mua về sợi chỉ bung ra,cổ rộng","NEG"
"Hình ảnh mang tính chất nhận xu giao nhanh hàng rất nhanh sp hơi dỏm","NEG"
"Đã mua hai lần, lần trước mua một cái ,vải mỏng nên trả h đặt khác còn xấu hơn để hình thì mẫu đẹp giao về thì màu xấu với dơ một xíu giống treo đầu dê bán thịt chó?","NEG"
"Mặc vừa nhưng vải rất nóng","NEG"
"Nchung là oke hình annhr mang tính chất minh hoah","NEU"
"áo này tui thấy hợp vs mấy bà dưới 48kg thui nhen tại,cân nhắc trước khi mua ne","NEU"
"K chấp nhận dc","NEG"
"Hơi mỏng","NEG"
"đặt nhầm size nhưng mà săn sale được 1k nên cũng được","NEU"
"Áo đẹp nhưng hơi mỏng mặc mát lắm chứ k bị bí đâu","NEU"
"Chất lượng sản phẩm tuyệt vời. Đóng gói đẹp. Giao hàng nhanh. Shop phục vụ tốt. Rất đáng tiền. Shipper nhiệt tình.","POS"
"Sai vs đơn đặc","NEG"
"Về k giống trên hình!!","NEG"
"không sao đến cho người ta mà đã ghi là giao hang thành công 1 cuộc điện cũng không thấy gọi","NEG"
"Mỏng,nóng nm tiền nào của nấy th k đòi hỏi","NEG"
"Đẹp nhưng hơi mỏng shop cố cải thiện nhé","NEU"
"Hơi móng tí nhưng khá là đẹp OK nhé","NEU"
"43kg mà chọn size từ 30-45kg vẫn hơi ngắn","NEU"
"Sản phẩm thì ok chứ còn áo là kích vs ng mình","NEU"
"Kh đúng như mình nghĩ","NEG"
"Cổ áo xấu , tiền nào giá nấy thôi","NEG"
"sai hoàn toàn vs mô tả! Vải kh co giãn, quá tệ","NEG"
"Hơi rộng","NEU"
"Tuy lộn size nhma tui vẫn cho 5 sao vãi mát lắm","POS"
"Thường mình mua áo mình hay lấy size L mà nay lấy size L áo vẫn bé quá","NEG"
"Đẹp ok lần sau ủng hộ shop tiếp","POS"
"chất nóng,chữ in cách xa vl, chê nha","NEG"
"Cũng bth","NEU"
"Hình ảnh và video chỉ mang tính chat nhạn xu hsjsbx áo mỏng mặc nóng hình in giặt vài lần là mờ nơ lệch tông nma vs giá này thì oke","NEU"
"trog ảnh màu đỏ đô nhưng khi nhận hàng thì màu đỏ đô tươi","NEU"
"In kiểu j mà có 2 vết đen ngang qua chữ trắng . Tưởng hàng đẹp ai ngờ thất vọng","NEG"
"Thú sjjebhsj djjsb djs Jeju snjsbsjs  snsksnn djsjbsj djjsnsk djsjbsj  kwkwnd đkknsj đkknsj djsjbsj s ĐKB djbdnd HD đjbjwje kdkwjwó dkjsnsiehỹ jdibeid đíơbkíụn","NEU"
"vải mỏng mặc lên nóng khó chịu","NEG"
"Mua shop khác nha","NEG"
"Cũng xinhh cá lắm nhaa , phù hợp với túi tiền , rẻ mà cũng xinhh","POS"
"giặt đc 1 lần là bung chỉ ","NEG"
"Hơi mỏng và dài vs mk","NEU"
"Chất mỏng quá","NEG"
"Bé vãi size M vẫn be","NEG"
"In sai chữ ở ống tay rất là tức khi in sai chữ,shop bán hàng kiểu j v?","NEG"
"Áo đc nma ngắn","NEU"
"Tiền nào của nấy","NEG"
"M chật đối với mình","NEG"
"vải mỏng nóng ko giống vs mô tả nhưng với giá tiền thì không mong gì thêm","NEG"
"Rất mỏng nhé ko nên mua  fom mặc lên rất xấu","NEG"
"mặc cũng đẹp nhưng hơi ngắn","NEU"
"Vãi không tốt khâu thừa chỉ","NEG"
"Hơi nhỏ vải thì mỏng lắm á","NEG"
"Tuyệt vời , nma hơi mỏng . Nên mua ạ ‼️","POS"
"Vãi mỏng mặc rất nóng!!","NEG"
"Không nên mua","NEG"
"Đúng là tiền nào của đấy!!","NEG"
"Vải hơi mỏng","NEG"
"vải hơi mỏng","NEG"
"Nên mua","POS"
"Len  mua","POS"
"......MỌI NGƯỜI CÂN NHẮC KHI MUA NHA.....","NEU"
"rất đẹp nha nhưng mà vãi hơi mỏng mn nên cân nhắc","NEU"
"Có chỉ thừa vải mỏng k lộ bên trong k bt nói s nm thấy xấu","NEG"
"Dạ, chị nói em TỰ ÁI ghê","NEG"
"T đặt theo cân nặng mà rộng quá lên thôi mặc cx okee","NEU"
"Mỏng thiệt hình ảnh chỉ mang tính chất minh họa","NEU"
"Mỏng như tờ giấy","NEG"
"Sản phẩm đẹp lắm nha, không có gì để bàn, hình ảnh chỉ mang tính chất nhận xu","POS"
"đẹp, hơi mỏng giá này thì k nói gì đc .........................","NEU"
"Như cl họ ẻ xấu đau xấu đớn vải còn nóng nữa chứ mang được 1. 2 bữa là đít chỉ 😏😏😏😏😏😏😏😏  đừng mua nhé mn áo nhỏ vãi cả ra","NEG"
"dạ e cảm ơn anh nhiều chuyện để làm việc ở đâu v a hậu quả của việc sử dụng trong nhà nó","NEG"
"Hú lên hà đông giờ trước như vậy có ảnh không đẹp nhưng không phải là người có thể ra mắt","NEG"
"Hơi mỏng nhung mặc hợp với thời tiết nầy.mua đc","POS"
"Tốt","POS"
"Ban đầu tưởng chữ PARIS in ở giữa ai ngờ hai chữ cuối lại tách ra bên tay áo, mình mua tưởng rộng nhưng hơi chật vẫn mặc đc","NEU"
"vải hơi mỏng,màu vs chữ giống hình","NEU"
"Màu in trên vải ko đc đẹp và ko đc min","NEG"
"Áo mỏng cũng đúng thôi tiền nào của đấy 🥲","NEU"
"Shop giao hàng không đúng , giao thiếu hàng cẩu thả các bạn không bên mua hàng tại shop nầy","NEG"
"tớ thấy hơi mỏng xíu nhm đp lắm úi","NEU"
"kco ảnhnhm áo chất bth hình là in nhm hơi nứt nứt hình cổ áo rộng","NEU"
"Áo đẹp lắm nha","POS"
"Ko giống như trên live( mấy chục nghìn cũng chỉ như thế thôi ykr)","NEG"
"Không có gì để ăn mừng bàn bếp vẫn chưa được phân loại to vãi ra cả lớp làm bài tập về rồi ko lang thang trên","NEG"
"Áo nì cũng mỏng chấ k dày, sẽ lộ","NEG"
"Vải áo mỏng mặc có 2 bửa đổ long.Tiền nào của đấy v cx ổn rồi","NEU"
"Áo hơi mỏng","NEU"
"Áo mỏng ngắn","NEU"
"￼Sét bộ mùa hè, quần đùi su mát + mix kèm áo thun form rộng tay lỡ unisex chữ PARI ĐỎ","POS"
"Áo quá ngắn vs hơi chật áo nhìn thân hình nhỏ xíu ko rộng","NEG"
"Tôi không nhận được hàng mà đã thấy giao hàng thành công","NEG"
